,Unnamed: 0,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
11226,11226,2014-11-16,2014,11,False,Chicago Bears,21.0,13.0,Minnesota Vikings,CHI,"(-2.5, 0)","(46.5, 0)",Soldier Field,False,32.0,"(10.0, 0)","(0, 1)","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
11243,11243,2014-11-23,2014,12,False,Minnesota Vikings,21.0,24.0,Green Bay Packers,GB,"(-7.5, 0)","(49.5, 0)",TCF Bank Stadium,False,46.0,"(6.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
11263,11263,2014-11-30,2014,13,False,Minnesota Vikings,31.0,13.0,Carolina Panthers,MIN,"(-2.5, 0)","(41.5, 0)",TCF Bank Stadium,False,15.0,"(15.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11276,11276,2014-12-07,2014,14,False,Minnesota Vikings,30.0,24.0,New York Jets,MIN,"(-4.5, 0)","(40.0, 0)",TCF Bank Stadium,False,34.0,"(11.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11290,11290,2014-12-14,2014,15,False,Detroit Lions,16.0,14.0,Minnesota Vikings,DET,"(-8.0, 0)","(42.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11308,11308,2014-12-21,2014,16,False,Miami Dolphins,37.0,35.0,Minnesota Vikings,MIA,"(-4.5, 0)","(42.5, 0)",Sun Life Stadium,False,78.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11323,11323,2014-12-28,2014,17,False,Minnesota Vikings,13.0,9.0,Chicago Bears,MIN,"(-7.0, 0)","(47.5, 0)",TCF Bank Stadium,False,22.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11358,11358,2015-09-14,2015,1,False,San Francisco 49ers,20.0,3.0,Minnesota Vikings,MIN,"(-2.5, 0)","(42.5, 0)",Levi's Stadium,False,64.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11367,11367,2015-09-20,2015,2,False,Minnesota Vikings,26.0,16.0,Detroit Lions,MIN,"(-2.5, 0)","(44.0, 0)",TCF Bank Stadium,False,70.0,"(12.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11384,11384,2015-09-27,2015,3,False,Minnesota Vikings,31.0,14.0,San Diego Chargers,MIN,"(-2.0, 0)","(45.5, 0)",TCF Bank Stadium,False,80.0,"(13.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11397,11397,2015-10-04,2015,4,False,Denver Broncos,23.0,20.0,Minnesota Vikings,DEN,"(-7.0, 0)","(43.5, 0)",Sports Authority Field at Mile High,False,60.0,"(5.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11427,11427,2015-10-18,2015,6,False,Minnesota Vikings,16.0,10.0,Kansas City Chiefs,MIN,"(-3.5, 0)","(43.0, 0)",TCF Bank Stadium,False,62.0,"(15.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11436,11436,2015-10-25,2015,7,False,Detroit Lions,19.0,28.0,Minnesota Vikings,DET,"(-1.0, 0)","(45.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11451,11451,2015-11-01,2015,8,False,Chicago Bears,20.0,23.0,Minnesota Vikings,MIN,"(-1.5, 0)","(44.0, 0)",Soldier Field,False,61.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11467,11467,2015-11-08,2015,9,False,Minnesota Vikings,21.0,18.0,St. Louis Rams,MIN,"(-1.0, 0)","(40.0, 0)",TCF Bank Stadium,False,57.0,"(14.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11480,11480,2015-11-15,2015,10,False,Oakland Raiders,14.0,30.0,Minnesota Vikings,LVR,"(-3.0, 0)","(44.0, 0)",Oakland Coliseum,False,57.0,"(15.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11498,11498,2015-11-22,2015,11,False,Minnesota Vikings,13.0,30.0,Green Bay Packers,PICK,"(0.0, 0)","(45.0, 0)",TCF Bank Stadium,False,32.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11506,11506,2015-11-29,2015,12,False,Atlanta Falcons,10.0,20.0,Minnesota Vikings,ATL,"(-2.0, 0)","(45.0, 0)",Georgia Dome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11524,11524,2015-12-06,2015,13,False,Minnesota Vikings,7.0,38.0,Seattle Seahawks,SEA,"(-2.5, 0)","(43.0, 0)",TCF Bank Stadium,False,36.0,"(3.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11535,11535,2015-12-10,2015,14,False,Arizona Cardinals,23.0,20.0,Minnesota Vikings,ARI,"(-10.0, 0)","(46.5, 0)",University of Phoenix Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11556,11556,2015-12-20,2015,15,False,Minnesota Vikings,38.0,17.0,Chicago Bears,MIN,"(-4.0, 0)","(44.0, 0)",TCF Bank Stadium,False,36.0,"(3.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11576,11576,2015-12-27,2015,16,False,Minnesota Vikings,49.0,17.0,New York Giants,MIN,"(-7.0, 0)","(44.5, 0)",TCF Bank Stadium,False,12.0,"(5.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11592,11592,2016-01-03,2015,17,False,Green Bay Packers,13.0,20.0,Minnesota Vikings,GB,"(-3.0, 0)","(44.0, 0)",Lambeau Field,False,23.0,"(5.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11601,11601,2016-01-10,2015,Wildcard,True,Minnesota Vikings,9.0,10.0,Seattle Seahawks,SEA,"(-4.5, 0)","(40.0, 0)",TCF Bank Stadium,False,-6.0,"(12.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11623,11623,2016-09-11,2016,1,False,Tennessee Titans,16.0,25.0,Minnesota Vikings,MIN,"(-2.5, 0)","(40.0, 0)",Nissan Stadium,False,77.0,"(3.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11634,11634,2016-09-18,2016,2,False,Minnesota Vikings,17.0,14.0,Green Bay Packers,GB,"(-2.0, 0)","(43.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11644,11644,2016-09-25,2016,3,False,Carolina Panthers,10.0,22.0,Minnesota Vikings,CAR,"(-6.5, 0)","(42.5, 0)",Bank of America Stadium,False,84.0,"(2.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11672,11672,2016-10-03,2016,4,False,Minnesota Vikings,24.0,10.0,New York Giants,MIN,"(-3.5, 0)","(42.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11683,11683,2016-10-09,2016,5,False,Minnesota Vikings,31.0,13.0,Houston Texans,MIN,"(-6.0, 0)","(39.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11712,11712,2016-10-23,2016,7,False,Philadelphia Eagles,21.0,10.0,Minnesota Vikings,MIN,"(-3.0, 0)","(39.0, 0)",Lincoln Financial Field,False,61.0,"(10.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11729,11729,2016-10-31,2016,8,False,Chicago Bears,20.0,10.0,Minnesota Vikings,MIN,"(-4.5, 0)","(39.5, 0)",Soldier Field,False,57.0,"(3.0, 0)","(0, 1)","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
11737,11737,2016-11-06,2016,9,False,Minnesota Vikings,16.0,22.0,Detroit Lions,MIN,"(-4.5, 0)","(42.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11755,11755,2016-11-13,2016,10,False,Washington Redskins,26.0,20.0,Minnesota Vikings,WAS,"(-2.5, 0)","(41.5, 0)",FedEx Field,False,55.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11765,11765,2016-11-20,2016,11,False,Minnesota Vikings,30.0,24.0,Arizona Cardinals,MIN,"(-2.0, 0)","(40.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11772,11772,2016-11-24,2016,12,False,Detroit Lions,16.0,13.0,Minnesota Vikings,DET,"(-1.5, 0)","(42.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11787,11787,2016-12-01,2016,13,False,Minnesota Vikings,15.0,17.0,Dallas Cowboys,DAL,"(-3.0, 0)","(43.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11809,11809,2016-12-11,2016,14,False,Jacksonville Jaguars,16.0,25.0,Minnesota Vikings,MIN,"(-3.5, 0)","(38.0, 0)",EverBank Field,False,66.0,"(1.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11830,11830,2016-12-18,2016,15,False,Minnesota Vikings,6.0,34.0,Indianapolis Colts,MIN,"(-5.0, 0)","(44.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11839,11839,2016-12-24,2016,16,False,Green Bay Packers,38.0,25.0,Minnesota Vikings,GB,"(-6.0, 0)","(44.5, 0)",Lambeau Field,False,35.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11857,11857,2017-01-01,2016,17,False,Minnesota Vikings,38.0,10.0,Chicago Bears,MIN,"(-6.0, 0)","(44.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11891,11891,2017-09-11,2017,1,False,Minnesota Vikings,29.0,19.0,New Orleans Saints,MIN,"(-3.5, 0)","(48.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11904,11904,2017-09-17,2017,2,False,Pittsburgh Steelers,26.0,9.0,Minnesota Vikings,PIT,"(-6.0, 0)","(45.5, 0)",Heinz Field,False,79.0,"(1.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11917,11917,2017-09-24,2017,3,False,Minnesota Vikings,34.0,17.0,Tampa Bay Buccaneers,TB,"(-1.5, 0)","(41.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11934,11934,2017-10-01,2017,4,False,Minnesota Vikings,7.0,14.0,Detroit Lions,MIN,"(-2.0, 0)","(42.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11953,11953,2017-10-09,2017,5,False,Chicago Bears,17.0,20.0,Minnesota Vikings,MIN,"(-3.0, 0)","(40.0, 0)",Soldier Field,False,65.0,"(8.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11962,11962,2017-10-15,2017,6,False,Minnesota Vikings,23.0,10.0,Green Bay Packers,GB,"(-3.0, 0)","(44.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11977,11977,2017-10-22,2017,7,False,Minnesota Vikings,24.0,16.0,Baltimore Ravens,MIN,"(-4.0, 0)","(38.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11986,11986,2017-10-29,2017,8,False,Cleveland Browns,16.0,33.0,Minnesota Vikings,MIN,"(-9.5, 0)","(38.0, 0)",Twickenham Stadium,True,53.0,"(10.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12021,12021,2017-11-12,2017,10,False,Washington Redskins,30.0,38.0,Minnesota Vikings,MIN,"(-1.0, 0)","(43.0, 0)",FedEx Field,False,44.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12032,12032,2017-11-19,2017,11,False,Minnesota Vikings,24.0,7.0,Los Angeles Rams,MIN,"(-2.5, 0)","(45.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12038,12038,2017-11-23,2017,12,False,Detroit Lions,23.0,30.0,Minnesota Vikings,MIN,"(-3.0, 0)","(44.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12055,12055,2017-12-03,2017,13,False,Atlanta Falcons,9.0,14.0,Minnesota Vikings,ATL,"(-3.0, 0)","(47.0, 0)",Georgia Dome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12072,12072,2017-12-10,2017,14,False,Carolina Panthers,31.0,24.0,Minnesota Vikings,MIN,"(-2.5, 0)","(40.5, 0)",Bank of America Stadium,False,41.0,"(5.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12092,12092,2017-12-17,2017,15,False,Minnesota Vikings,34.0,7.0,Cincinnati Bengals,MIN,"(-12.5, 0)","(42.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12102,12102,2017-12-23,2017,16,False,Green Bay Packers,0.0,16.0,Minnesota Vikings,MIN,"(-8.5, 0)","(41.0, 0)",Lambeau Field,False,10.0,"(6.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12125,12125,2017-12-31,2017,17,False,Minnesota Vikings,23.0,10.0,Chicago Bears,MIN,"(-13.5, 0)","(38.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12139,12139,2018-01-14,2017,Division,True,Minnesota Vikings,29.0,24.0,New Orleans Saints,MIN,"(-5.5, 0)","(46.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12142,12142,2018-01-21,2017,Conference,True,Philadelphia Eagles,38.0,7.0,Minnesota Vikings,MIN,"(-3.0, 0)","(39.0, 0)",Lincoln Financial Field,False,46.0,"(1.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12154,12154,2018-09-09,2018,1,False,Minnesota Vikings,24.0,16.0,San Francisco 49ers,MIN,"(-6.0, 0)","(46.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12165,12165,2018-09-16,2018,2,False,Green Bay Packers,29.0,29.0,Minnesota Vikings,MIN,"(-2.0, 0)","(45.0, 0)",Lambeau Field,False,80.0,"(5.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12187,12187,2018-09-23,2018,3,False,Minnesota Vikings,6.0,27.0,Buffalo Bills,MIN,"(-16.5, 0)","(41.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12192,12192,2018-09-27,2018,4,False,Los Angeles Rams,38.0,31.0,Minnesota Vikings,LAR,"(-7.5, 0)","(48.5, 0)",Los Angeles Memorial Coliseum,False,75.0,"(3.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12217,12217,2018-10-07,2018,5,False,Philadelphia Eagles,21.0,23.0,Minnesota Vikings,PHI,"(-3.5, 0)","(48.0, 0)",Lincoln Financial Field,False,79.0,"(6.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12230,12230,2018-10-14,2018,6,False,Minnesota Vikings,27.0,17.0,Arizona Cardinals,MIN,"(-10.0, 0)","(43.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12245,12245,2018-10-21,2018,7,False,New York Jets,17.0,37.0,Minnesota Vikings,MIN,"(-3.5, 0)","(45.0, 0)",MetLife Stadium,False,46.0,"(16.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12260,12260,2018-10-28,2018,8,False,Minnesota Vikings,20.0,30.0,New Orleans Saints,MIN,"(-2.5, 0)","(53.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12272,12272,2018-11-04,2018,9,False,Minnesota Vikings,24.0,9.0,Detroit Lions,MIN,"(-4.5, 0)","(47.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12296,12296,2018-11-18,2018,11,False,Chicago Bears,25.0,20.0,Minnesota Vikings,CHI,"(-2.5, 0)","(44.0, 0)",Soldier Field,False,33.0,"(6.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12315,12315,2018-11-25,2018,12,False,Minnesota Vikings,24.0,17.0,Green Bay Packers,MIN,"(-3.5, 0)","(48.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12328,12328,2018-12-02,2018,13,False,New England Patriots,24.0,10.0,Minnesota Vikings,NE,"(-6.0, 0)","(49.5, 0)",Gillette Stadium,False,53.0,"(6.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12351,12351,2018-12-10,2018,14,False,Seattle Seahawks,21.0,7.0,Minnesota Vikings,SEA,"(-3.0, 0)","(45.5, 0)",CenturyLink Field,False,48.0,"(9.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12363,12363,2018-12-16,2018,15,False,Minnesota Vikings,41.0,17.0,Miami Dolphins,MIN,"(-7.5, 0)","(45.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12374,12374,2018-12-23,2018,16,False,Detroit Lions,9.0,27.0,Minnesota Vikings,MIN,"(-6.5, 0)","(42.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12391,12391,2018-12-30,2018,17,False,Minnesota Vikings,10.0,24.0,Chicago Bears,MIN,"(-6.0, 0)","(40.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12419,12419,2019-09-08,2019,1,False,Minnesota Vikings,28.0,12.0,Atlanta Falcons,MIN,"(-3.5, 0)","(47.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12433,12433,2019-09-15,2019,2,False,Green Bay Packers,21.0,16.0,Minnesota Vikings,GB,"(-3.0, 0)","(43.0, 0)",Lambeau Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12452,12452,2019-09-22,2019,3,False,Minnesota Vikings,34.0,14.0,Oakland Raiders,MIN,"(-9.0, 0)","(43.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12464,12464,2019-09-29,2019,4,False,Chicago Bears,16.0,6.0,Minnesota Vikings,CHI,"(-1.0, 0)","(38.5, 0)",Soldier Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12482,12482,2019-10-06,2019,5,False,New York Giants,10.0,28.0,Minnesota Vikings,MIN,"(-5.5, 0)","(43.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12499,12499,2019-10-13,2019,6,False,Minnesota Vikings,38.0,20.0,Philadelphia Eagles,MIN,"(-3.5, 0)","(44.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12509,12509,2019-10-20,2019,7,False,Detroit Lions,30.0,42.0,Minnesota Vikings,MIN,"(-2.5, 0)","(43.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12517,12517,2019-10-24,2019,8,False,Minnesota Vikings,19.0,9.0,Washington Redskins,MIN,"(-16.5, 0)","(42.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12538,12538,2019-11-03,2019,9,False,Kansas City Chiefs,26.0,23.0,Minnesota Vikings,MIN,"(-5.5, 0)","(45.5, 0)",Arrowhead Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12550,12550,2019-11-10,2019,10,False,Dallas Cowboys,24.0,28.0,Minnesota Vikings,DAL,"(-3.0, 0)","(48.0, 0)",AT&T Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12566,12566,2019-11-17,2019,11,False,Minnesota Vikings,27.0,23.0,Denver Broncos,MIN,"(-10.0, 0)","(40.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12602,12602,2019-12-02,2019,13,False,Seattle Seahawks,37.0,30.0,Minnesota Vikings,SEA,"(-2.5, 0)","(48.5, 0)",CenturyLink Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12612,12612,2019-12-08,2019,14,False,Minnesota Vikings,20.0,7.0,Detroit Lions,MIN,"(-11.5, 0)","(44.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12627,12627,2019-12-15,2019,15,False,Los Angeles Chargers,10.0,39.0,Minnesota Vikings,MIN,"(-1.0, 0)","(45.0, 0)",StubHub Center,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12650,12650,2019-12-23,2019,16,False,Minnesota Vikings,10.0,23.0,Green Bay Packers,MIN,"(-4.0, 0)","(46.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12662,12662,2019-12-29,2019,17,False,Minnesota Vikings,19.0,21.0,Chicago Bears,CHI,"(-4.5, 0)","(36.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12669,12669,2020-01-05,2019,Wildcard,True,New Orleans Saints,20.0,26.0,Minnesota Vikings,NO,"(-7.5, 0)","(49.5, 0)",Mercedes-Benz Superdome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12672,12672,2020-01-11,2019,Division,True,San Francisco 49ers,27.0,10.0,Minnesota Vikings,SF,"(-7.0, 0)","(44.5, 0)",Levi's Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12687,12687,2020-09-13,2020,1,False,Minnesota Vikings,34.0,43.0,Green Bay Packers,MIN,"(-2.5, 0)","(44.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12700,12700,2020-09-20,2020,2,False,Indianapolis Colts,28.0,11.0,Minnesota Vikings,IND,"(-3.0, 0)","(49.0, 0)",Lucas Oil Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12718,12718,2020-09-27,2020,3,False,Minnesota Vikings,30.0,31.0,Tennessee Titans,TEN,"(-2.5, 0)","(50.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12732,12732,2020-10-04,2020,4,False,Houston Texans,23.0,31.0,Minnesota Vikings,HOU,"(-3.5, 0)","(53.5, 0)",NRG Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12751,12751,2020-10-11,2020,5,False,Seattle Seahawks,27.0,26.0,Minnesota Vikings,SEA,"(-6.5, 0)","(56.5, 0)",CenturyLink Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12759,12759,2020-10-18,2020,6,False,Minnesota Vikings,23.0,40.0,Atlanta Falcons,MIN,"(-4.0, 0)","(54.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12791,12791,2020-11-01,2020,8,False,Green Bay Packers,22.0,28.0,Minnesota Vikings,GB,"(-6.5, 0)","(50.0, 0)",Lambeau Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12806,12806,2020-11-08,2020,9,False,Minnesota Vikings,34.0,20.0,Detroit Lions,MIN,"(-4.0, 0)","(52.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12824,12824,2020-11-16,2020,10,False,Chicago Bears,13.0,19.0,Minnesota Vikings,MIN,"(-3.0, 0)","(43.5, 0)",Soldier Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12835,12835,2020-11-22,2020,11,False,Minnesota Vikings,28.0,31.0,Dallas Cowboys,MIN,"(-7.0, 0)","(48.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12849,12849,2020-11-29,2020,12,False,Minnesota Vikings,28.0,27.0,Carolina Panthers,MIN,"(-3.0, 0)","(50.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12863,12863,2020-12-06,2020,13,False,Minnesota Vikings,27.0,24.0,Jacksonville Jaguars,MIN,"(-10.0, 0)","(51.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
