,Unnamed: 0,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
5351,5351,1991-12-15,1991,16,False,Denver Broncos,24.0,19.0,Phoenix Cardinals,DEN,"(-11.5, 0)","(34.0, 0)",Mile High Stadium,False,34.0,"(8.0, 0)","(39.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5369,5369,1991-12-22,1991,17,False,Phoenix Cardinals,3.0,27.0,New Orleans Saints,NO,"(-7.0, 0)","(35.0, 0)",Sun Devil Stadium,False,55.0,"(5.0, 0)","(73.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5397,5397,1992-09-06,1992,1,False,Tampa Bay Buccaneers,23.0,7.0,Phoenix Cardinals,TB,"(-1.0, 0)","(37.0, 0)",Houlihan's Stadium,False,81.0,"(6.0, 0)","(75.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5407,5407,1992-09-13,1992,2,False,Phoenix Cardinals,14.0,31.0,Philadelphia Eagles,PHI,"(-7.0, 0)","(35.0, 0)",Sun Devil Stadium,False,92.0,"(7.0, 0)","(30.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5415,5415,1992-09-20,1992,3,False,Dallas Cowboys,31.0,20.0,Phoenix Cardinals,DAL,"(-13.5, 0)","(40.0, 0)",Texas Stadium,False,84.0,"(13.0, 0)","(62.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5445,5445,1992-10-04,1992,5,False,Phoenix Cardinals,27.0,24.0,Washington Redskins,WAS,"(-10.0, 0)","(39.0, 0)",Sun Devil Stadium,False,82.0,"(7.0, 0)","(22.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5459,5459,1992-10-11,1992,6,False,New York Giants,31.0,21.0,Phoenix Cardinals,NYG,"(-8.0, 0)","(38.0, 0)",Giants Stadium,False,63.0,"(6.0, 0)","(77.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5469,5469,1992-10-18,1992,7,False,Phoenix Cardinals,21.0,30.0,New Orleans Saints,NO,"(-7.0, 0)","(35.0, 0)",Sun Devil Stadium,False,79.0,"(6.0, 0)","(20.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5482,5482,1992-10-25,1992,8,False,Philadelphia Eagles,7.0,3.0,Phoenix Cardinals,PHI,"(-15.0, 0)","(38.0, 0)",Veterans Stadium,False,51.0,"(13.0, 0)","(54.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5493,5493,1992-11-01,1992,9,False,Phoenix Cardinals,24.0,14.0,San Francisco 49ers,SF,"(-13.0, 0)","(44.0, 0)",Sun Devil Stadium,False,68.0,"(8.0, 0)","(29.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5505,5505,1992-11-08,1992,10,False,Los Angeles Rams,14.0,20.0,Phoenix Cardinals,LAR,"(-5.0, 0)","(40.0, 0)",Anaheim Stadium,False,64.0,"(8.0, 0)","(81.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5512,5512,1992-11-15,1992,11,False,Atlanta Falcons,20.0,17.0,Phoenix Cardinals,ATL,"(-4.0, 0)","(41.5, 0)",Georgia Dome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
5535,5535,1992-11-22,1992,12,False,Phoenix Cardinals,10.0,16.0,Dallas Cowboys,DAL,"(-8.5, 0)","(42.0, 0)",Sun Devil Stadium,False,56.0,"(4.0, 0)","(29.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
