,Unnamed: 0,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
3118,3118,1981-11-15,1981,11,False,St. Louis Cardinals,24.0,0.0,Buffalo Bills,BUF,"(-5.5, 0)","(43.0, 0)",Busch Memorial Stadium,False,51.0,"(6.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3121,3121,1981-11-22,1981,12,False,Baltimore Colts,24.0,35.0,St. Louis Cardinals,ARI,"(-2.0, 0)","(41.0, 0)",Memorial Stadium (Baltimore),False,39.0,"(16.0, 0)","(48.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3141,3141,1981-11-29,1981,13,False,New England Patriots,20.0,27.0,St. Louis Cardinals,NE,"(-4.0, 0)","(48.0, 0)",Foxboro Stadium,False,37.0,"(18.0, 0)","(50.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3159,3159,1981-12-06,1981,14,False,St. Louis Cardinals,30.0,3.0,New Orleans Saints,ARI,"(-6.5, 0)","(45.0, 0)",Busch Memorial Stadium,False,43.0,"(10.0, 0)","(68.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3173,3173,1981-12-13,1981,15,False,St. Louis Cardinals,10.0,20.0,New York Giants,ARI,"(-4.0, 0)","(41.0, 0)",Busch Memorial Stadium,False,32.0,"(6.0, 0)","(73.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3188,3188,1981-12-20,1981,16,False,Philadelphia Eagles,38.0,0.0,St. Louis Cardinals,PHI,"(-9.0, 0)","(39.0, 0)",Veterans Stadium,False,22.0,"(13.0, 0)","(58.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3207,3207,1982-09-12,1982,1,False,New Orleans Saints,7.0,21.0,St. Louis Cardinals,ARI,"(-1.0, 0)","(36.0, 0)",Louisiana Superdome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
3225,3225,1982-09-19,1982,2,False,St. Louis Cardinals,7.0,24.0,Dallas Cowboys,DAL,"(-4.0, 0)","(39.0, 0)",Busch Memorial Stadium,False,62.0,"(8.0, 0)","(78.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3240,3240,1982-11-21,1982,11,False,St. Louis Cardinals,20.0,31.0,San Francisco 49ers,SF,"(-4.0, 0)","(36.0, 0)",Busch Memorial Stadium,False,53.0,"(10.0, 0)","(83.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3244,3244,1982-11-28,1982,12,False,Atlanta Falcons,20.0,23.0,St. Louis Cardinals,ATL,"(-7.0, 0)","(42.0, 0)",Atlanta-Fulton County Stadium,False,59.0,"(14.0, 0)","(91.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3266,3266,1982-12-05,1982,13,False,Philadelphia Eagles,20.0,23.0,St. Louis Cardinals,PHI,"(-5.5, 0)","(39.0, 0)",Veterans Stadium,False,60.0,"(8.0, 0)","(89.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3282,3282,1982-12-12,1982,14,False,St. Louis Cardinals,7.0,12.0,Washington Redskins,WAS,"(-1.0, 0)","(42.0, 0)",Busch Memorial Stadium,False,19.0,"(10.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3287,3287,1982-12-19,1982,15,False,Chicago Bears,7.0,10.0,St. Louis Cardinals,ARI,"(-1.0, 0)","(35.0, 0)",Soldier Field,False,34.0,"(12.0, 0)","(88.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3309,3309,1982-12-26,1982,16,False,St. Louis Cardinals,24.0,21.0,New York Giants,ARI,"(-1.0, 0)","(34.0, 0)",Busch Memorial Stadium,False,37.0,"(13.0, 0)","(87.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3324,3324,1983-01-02,1982,17,False,Washington Redskins,28.0,0.0,St. Louis Cardinals,WAS,"(-5.0, 0)","(33.0, 0)",RFK Memorial Stadium,False,41.0,"(4.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3326,3326,1983-01-08,1982,Wildcard,True,Green Bay Packers,41.0,16.0,St. Louis Cardinals,GB,"(-4.5, 0)","(0, 1)",Lambeau Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3349,3349,1983-09-04,1983,1,False,New Orleans Saints,28.0,17.0,St. Louis Cardinals,NO,"(-2.5, 0)","(37.0, 0)",Louisiana Superdome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
3367,3367,1983-09-11,1983,2,False,St. Louis Cardinals,17.0,34.0,Dallas Cowboys,DAL,"(-4.0, 0)","(42.0, 0)",Busch Memorial Stadium,False,79.0,"(10.0, 0)","(71.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3379,3379,1983-09-18,1983,3,False,St. Louis Cardinals,27.0,42.0,San Francisco 49ers,SF,"(-3.5, 0)","(45.5, 0)",Busch Memorial Stadium,False,84.0,"(15.0, 0)","(55.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3390,3390,1983-09-25,1983,4,False,Philadelphia Eagles,11.0,14.0,St. Louis Cardinals,PHI,"(-6.0, 0)","(43.0, 0)",Veterans Stadium,False,56.0,"(5.0, 0)","(56.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3402,3402,1983-10-02,1983,5,False,Kansas City Chiefs,38.0,14.0,St. Louis Cardinals,KC,"(-2.5, 0)","(37.0, 0)",Arrowhead Stadium,False,76.0,"(18.0, 0)","(50.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3423,3423,1983-10-09,1983,6,False,St. Louis Cardinals,14.0,38.0,Washington Redskins,WAS,"(-6.0, 0)","(43.5, 0)",Busch Memorial Stadium,False,56.0,"(10.0, 0)","(76.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3437,3437,1983-10-16,1983,7,False,Tampa Bay Buccaneers,27.0,34.0,St. Louis Cardinals,TB,"(-3.0, 0)","(39.0, 0)",Houlihan's Stadium,False,78.0,"(9.0, 0)","(88.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3452,3452,1983-10-24,1983,8,False,St. Louis Cardinals,20.0,20.0,New York Giants,ARI,"(-2.0, 0)","(44.0, 0)",Busch Memorial Stadium,False,53.0,"(10.0, 0)","(95.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3465,3465,1983-10-30,1983,9,False,St. Louis Cardinals,41.0,31.0,Minnesota Vikings,MIN,"(-3.5, 0)","(46.5, 0)",Busch Memorial Stadium,False,52.0,"(11.0, 0)","(64.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3479,3479,1983-11-06,1983,10,False,Washington Redskins,45.0,7.0,St. Louis Cardinals,WAS,"(-10.0, 0)","(52.0, 0)",RFK Memorial Stadium,False,43.0,"(10.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3493,3493,1983-11-13,1983,11,False,St. Louis Cardinals,33.0,28.0,Seattle Seahawks,SEA,"(-3.0, 0)","(46.0, 0)",Busch Memorial Stadium,False,37.0,"(9.0, 0)","(88.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3506,3506,1983-11-20,1983,12,False,St. Louis Cardinals,44.0,14.0,San Diego Chargers,LAC,"(-1.0, 0)","(52.5, 0)",Busch Memorial Stadium,False,54.0,"(21.0, 0)","(80.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3509,3509,1983-11-24,1983,13,False,Dallas Cowboys,35.0,17.0,St. Louis Cardinals,DAL,"(-10.0, 0)","(54.5, 0)",Texas Stadium,False,43.0,"(8.0, 0)","(61.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3530,3530,1983-12-04,1983,14,False,New York Giants,6.0,10.0,St. Louis Cardinals,ARI,"(-1.0, 0)","(41.0, 0)",Giants Stadium,False,40.0,"(17.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3544,3544,1983-12-11,1983,15,False,Los Angeles Raiders,24.0,34.0,St. Louis Cardinals,LVR,"(-9.0, 0)","(47.5, 0)",Los Angeles Memorial Coliseum,False,56.0,"(5.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3563,3563,1983-12-18,1983,16,False,St. Louis Cardinals,31.0,7.0,Philadelphia Eagles,ARI,"(-6.0, 0)","(42.0, 0)",Busch Memorial Stadium,False,12.0,"(15.0, 0)","(87.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3578,3578,1984-09-02,1984,1,False,Green Bay Packers,24.0,23.0,St. Louis Cardinals,GB,"(-3.5, 0)","(46.5, 0)",Lambeau Field,False,63.0,"(9.0, 0)","(94.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3600,3600,1984-09-09,1984,2,False,St. Louis Cardinals,37.0,7.0,Buffalo Bills,ARI,"(-7.0, 0)","(42.0, 0)",Busch Memorial Stadium,False,68.0,"(11.0, 0)","(95.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3605,3605,1984-09-16,1984,3,False,Indianapolis Colts,33.0,34.0,St. Louis Cardinals,ARI,"(-5.5, 0)","(44.5, 0)",RCA Dome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
3625,3625,1984-09-23,1984,4,False,New Orleans Saints,34.0,24.0,St. Louis Cardinals,PICK,"(0.0, 0)","(46.5, 0)",Louisiana Superdome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
3640,3640,1984-09-30,1984,5,False,St. Louis Cardinals,28.0,36.0,Miami Dolphins,MIA,"(-3.5, 0)","(50.5, 0)",Busch Memorial Stadium,False,47.0,"(8.0, 0)","(65.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3648,3648,1984-10-07,1984,6,False,Dallas Cowboys,20.0,31.0,St. Louis Cardinals,DAL,"(-6.5, 0)","(48.0, 0)",Texas Stadium,False,71.0,"(11.0, 0)","(82.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3669,3669,1984-10-14,1984,7,False,St. Louis Cardinals,38.0,21.0,Chicago Bears,ARI,"(-3.0, 0)","(45.0, 0)",Busch Memorial Stadium,False,69.0,"(9.0, 0)","(93.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3683,3683,1984-10-21,1984,8,False,St. Louis Cardinals,26.0,24.0,Washington Redskins,WAS,"(-3.5, 0)","(52.0, 0)",Busch Memorial Stadium,False,48.0,"(12.0, 0)","(96.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3697,3697,1984-10-28,1984,9,False,Philadelphia Eagles,14.0,34.0,St. Louis Cardinals,ARI,"(-3.0, 0)","(43.5, 0)",Veterans Stadium,False,68.0,"(9.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3712,3712,1984-11-04,1984,10,False,St. Louis Cardinals,13.0,16.0,Los Angeles Rams,ARI,"(-6.0, 0)","(48.0, 0)",Busch Memorial Stadium,False,53.0,"(10.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3724,3724,1984-11-11,1984,11,False,St. Louis Cardinals,17.0,24.0,Dallas Cowboys,ARI,"(-4.0, 0)","(44.0, 0)",Busch Memorial Stadium,False,36.0,"(19.0, 0)","(84.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3737,3737,1984-11-18,1984,12,False,New York Giants,16.0,10.0,St. Louis Cardinals,PICK,"(0.0, 0)","(43.0, 0)",Giants Stadium,False,42.0,"(14.0, 0)","(49.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3752,3752,1984-11-25,1984,13,False,St. Louis Cardinals,17.0,16.0,Philadelphia Eagles,ARI,"(-4.5, 0)","(43.0, 0)",Busch Memorial Stadium,False,47.0,"(12.0, 0)","(57.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3765,3765,1984-12-02,1984,14,False,New England Patriots,10.0,33.0,St. Louis Cardinals,NE,"(-3.5, 0)","(43.5, 0)",Foxboro Stadium,False,43.0,"(14.0, 0)","(46.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3781,3781,1984-12-09,1984,15,False,St. Louis Cardinals,31.0,21.0,New York Giants,ARI,"(-3.0, 0)","(40.5, 0)",Busch Memorial Stadium,False,41.0,"(12.0, 0)","(77.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3796,3796,1984-12-16,1984,16,False,Washington Redskins,29.0,27.0,St. Louis Cardinals,WAS,"(-6.0, 0)","(46.5, 0)",RFK Memorial Stadium,False,45.0,"(10.0, 0)","(93.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3811,3811,1985-09-08,1985,1,False,Cleveland Browns,24.0,27.0,St. Louis Cardinals,ARI,"(-2.5, 0)","(40.5, 0)",Cleveland Municipal Stadium,False,77.0,"(10.0, 0)","(80.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3831,3831,1985-09-15,1985,2,False,St. Louis Cardinals,41.0,27.0,Cincinnati Bengals,ARI,"(-4.0, 0)","(49.0, 0)",Busch Memorial Stadium,False,66.0,"(8.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3845,3845,1985-09-22,1985,3,False,New York Giants,27.0,17.0,St. Louis Cardinals,NYG,"(-1.5, 0)","(40.0, 0)",Giants Stadium,False,72.0,"(13.0, 0)","(76.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3861,3861,1985-09-29,1985,4,False,St. Louis Cardinals,43.0,28.0,Green Bay Packers,ARI,"(-7.5, 0)","(48.0, 0)",Busch Memorial Stadium,False,65.0,"(13.0, 0)","(57.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3876,3876,1985-10-07,1985,5,False,Washington Redskins,27.0,10.0,St. Louis Cardinals,ARI,"(-2.0, 0)","(47.0, 0)",RFK Memorial Stadium,False,57.0,"(7.0, 0)","(51.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3884,3884,1985-10-13,1985,6,False,Philadelphia Eagles,30.0,7.0,St. Louis Cardinals,ARI,"(-3.5, 0)","(41.5, 0)",Veterans Stadium,False,60.0,"(10.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3903,3903,1985-10-20,1985,7,False,Pittsburgh Steelers,23.0,10.0,St. Louis Cardinals,PIT,"(-4.0, 0)","(44.0, 0)",Three Rivers Stadium,False,56.0,"(10.0, 0)","(78.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3916,3916,1985-10-27,1985,8,False,St. Louis Cardinals,10.0,20.0,Houston Oilers,ARI,"(-7.0, 0)","(45.5, 0)",Busch Memorial Stadium,False,61.0,"(5.0, 0)","(41.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3932,3932,1985-11-04,1985,9,False,St. Louis Cardinals,21.0,10.0,Dallas Cowboys,DAL,"(-3.5, 0)","(43.0, 0)",Busch Memorial Stadium,False,42.0,"(12.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3944,3944,1985-11-10,1985,10,False,Tampa Bay Buccaneers,16.0,0.0,St. Louis Cardinals,ARI,"(-2.5, 0)","(47.5, 0)",Houlihan's Stadium,False,70.0,"(8.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3959,3959,1985-11-17,1985,11,False,St. Louis Cardinals,14.0,24.0,Philadelphia Eagles,ARI,"(-2.5, 0)","(38.0, 0)",Busch Memorial Stadium,False,48.0,"(9.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3972,3972,1985-11-24,1985,12,False,St. Louis Cardinals,3.0,34.0,New York Giants,NYG,"(-4.0, 0)","(41.0, 0)",Busch Memorial Stadium,False,30.0,"(12.0, 0)","(78.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3975,3975,1985-11-28,1985,13,False,Dallas Cowboys,35.0,17.0,St. Louis Cardinals,DAL,"(-13.0, 0)","(40.0, 0)",Texas Stadium,False,36.0,"(12.0, 0)","(80.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4001,4001,1985-12-08,1985,14,False,St. Louis Cardinals,28.0,16.0,New Orleans Saints,ARI,"(-3.0, 0)","(41.0, 0)",Busch Memorial Stadium,False,41.0,"(7.0, 0)","(67.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4010,4010,1985-12-15,1985,15,False,Los Angeles Rams,46.0,14.0,St. Louis Cardinals,LAR,"(-8.5, 0)","(39.5, 0)",Anaheim Stadium,False,57.0,"(7.0, 0)","(36.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4019,4019,1985-12-21,1985,16,False,St. Louis Cardinals,16.0,27.0,Washington Redskins,WAS,"(-6.0, 0)","(41.0, 0)",Busch Memorial Stadium,False,12.0,"(7.0, 0)","(80.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4050,4050,1986-09-07,1986,1,False,St. Louis Cardinals,10.0,16.0,Los Angeles Rams,LAR,"(-2.5, 0)","(41.0, 0)",Busch Memorial Stadium,False,60.0,"(6.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4055,4055,1986-09-14,1986,2,False,Atlanta Falcons,33.0,13.0,St. Louis Cardinals,ATL,"(-2.5, 0)","(42.0, 0)",Atlanta-Fulton County Stadium,False,72.0,"(10.0, 0)","(69.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4069,4069,1986-09-21,1986,3,False,Buffalo Bills,17.0,10.0,St. Louis Cardinals,BUF,"(-3.0, 0)","(41.0, 0)",Ralph Wilson Stadium,False,57.0,"(8.0, 0)","(89.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4095,4095,1986-09-29,1986,4,False,St. Louis Cardinals,7.0,31.0,Dallas Cowboys,DAL,"(-7.0, 0)","(45.0, 0)",Busch Memorial Stadium,False,79.0,"(12.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4108,4108,1986-10-05,1986,5,False,St. Louis Cardinals,6.0,13.0,New York Giants,NYG,"(-7.5, 0)","(39.0, 0)",Busch Memorial Stadium,False,60.0,"(11.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4122,4122,1986-10-12,1986,6,False,Tampa Bay Buccaneers,19.0,30.0,St. Louis Cardinals,TB,"(-3.0, 0)","(38.0, 0)",Houlihan's Stadium,False,80.0,"(4.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4136,4136,1986-10-19,1986,7,False,Washington Redskins,28.0,21.0,St. Louis Cardinals,WAS,"(-13.0, 0)","(38.5, 0)",RFK Memorial Stadium,False,51.0,"(10.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4140,4140,1986-10-26,1986,8,False,Dallas Cowboys,37.0,6.0,St. Louis Cardinals,DAL,"(-11.0, 0)","(41.0, 0)",Texas Stadium,False,60.0,"(10.0, 0)","(66.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4162,4162,1986-11-02,1986,9,False,St. Louis Cardinals,13.0,10.0,Philadelphia Eagles,PHI,"(-2.5, 0)","(37.0, 0)",Busch Memorial Stadium,False,46.0,"(11.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4177,4177,1986-11-09,1986,10,False,San Francisco 49ers,43.0,17.0,St. Louis Cardinals,SF,"(-11.0, 0)","(40.0, 0)",Candlestick Park,False,54.0,"(12.0, 0)","(76.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4192,4192,1986-11-16,1986,11,False,St. Louis Cardinals,7.0,16.0,New Orleans Saints,NO,"(-3.0, 0)","(37.5, 0)",Busch Memorial Stadium,False,41.0,"(7.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4204,4204,1986-11-23,1986,12,False,St. Louis Cardinals,23.0,14.0,Kansas City Chiefs,KC,"(-3.5, 0)","(39.5, 0)",Busch Memorial Stadium,False,46.0,"(14.0, 0)","(73.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4220,4220,1986-11-30,1986,13,False,St. Louis Cardinals,17.0,20.0,Washington Redskins,WAS,"(-7.5, 0)","(39.0, 0)",Busch Memorial Stadium,False,36.0,"(10.0, 0)","(96.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4230,4230,1986-12-07,1986,14,False,Philadelphia Eagles,10.0,10.0,St. Louis Cardinals,PHI,"(-4.5, 0)","(36.0, 0)",Veterans Stadium,False,37.0,"(8.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4246,4246,1986-12-14,1986,15,False,New York Giants,27.0,7.0,St. Louis Cardinals,NYG,"(-10.5, 0)","(37.0, 0)",Giants Stadium,False,26.0,"(14.0, 0)","(46.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4262,4262,1986-12-21,1986,16,False,St. Louis Cardinals,21.0,17.0,Tampa Bay Buccaneers,ARI,"(-12.5, 0)","(41.0, 0)",Busch Memorial Stadium,False,37.0,"(4.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4283,4283,1987-09-13,1987,1,False,St. Louis Cardinals,24.0,13.0,Dallas Cowboys,PICK,"(0.0, 0)","(38.0, 0)",Busch Memorial Stadium,False,72.0,"(6.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4298,4298,1987-09-20,1987,2,False,San Diego Chargers,28.0,24.0,St. Louis Cardinals,LAC,"(-5.5, 0)","(45.0, 0)",Qualcomm Stadium,False,68.0,"(10.0, 0)","(82.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4307,4307,1987-10-25,1987,7,False,New York Giants,30.0,7.0,St. Louis Cardinals,NYG,"(-10.0, 0)","(40.0, 0)",Giants Stadium,False,56.0,"(19.0, 0)","(59.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4327,4327,1987-11-01,1987,8,False,St. Louis Cardinals,23.0,28.0,Philadelphia Eagles,ARI,"(-2.5, 0)","(42.0, 0)",Busch Memorial Stadium,False,68.0,"(10.0, 0)","(60.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4341,4341,1987-11-08,1987,9,False,St. Louis Cardinals,31.0,28.0,Tampa Bay Buccaneers,ARI,"(-2.5, 0)","(44.0, 0)",Busch Memorial Stadium,False,58.0,"(9.0, 0)","(53.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4354,4354,1987-11-15,1987,10,False,St. Louis Cardinals,24.0,27.0,Los Angeles Rams,ARI,"(-5.0, 0)","(42.0, 0)",Busch Memorial Stadium,False,55.0,"(16.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4367,4367,1987-11-22,1987,11,False,Philadelphia Eagles,19.0,31.0,St. Louis Cardinals,PHI,"(-6.5, 0)","(43.0, 0)",Veterans Stadium,False,26.0,"(19.0, 0)","(37.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4373,4373,1987-11-29,1987,12,False,Atlanta Falcons,21.0,34.0,St. Louis Cardinals,ARI,"(-2.5, 0)","(44.5, 0)",Atlanta-Fulton County Stadium,False,51.0,"(9.0, 0)","(83.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4397,4397,1987-12-06,1987,13,False,St. Louis Cardinals,17.0,34.0,Washington Redskins,WAS,"(-3.5, 0)","(45.0, 0)",Busch Memorial Stadium,False,39.0,"(18.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4409,4409,1987-12-13,1987,14,False,St. Louis Cardinals,27.0,24.0,New York Giants,NYG,"(-3.0, 0)","(41.0, 0)",Busch Memorial Stadium,False,34.0,"(9.0, 0)","(66.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4425,4425,1987-12-20,1987,15,False,Tampa Bay Buccaneers,14.0,31.0,St. Louis Cardinals,ARI,"(-3.0, 0)","(45.0, 0)",Houlihan's Stadium,False,68.0,"(9.0, 0)","(73.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4430,4430,1987-12-27,1987,16,False,Dallas Cowboys,21.0,16.0,St. Louis Cardinals,ARI,"(-2.5, 0)","(46.0, 0)",Texas Stadium,False,35.0,"(17.0, 0)","(69.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
