,Unnamed: 0,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
13079,13079,2021-11-07,2021,9,False,New York Giants,23.0,16.0,Las Vegas Raiders,LVR,"(-3.0, 0)","(47.0, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13089,13089,2021-11-14,2021,10,False,Las Vegas Raiders,14.0,41.0,Kansas City Chiefs,KC,"(-2.5, 0)","(54.0, 0)",Allegiant Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13104,13104,2021-11-21,2021,11,False,Las Vegas Raiders,13.0,32.0,Cincinnati Bengals,CIN,"(-2.0, 0)","(50.5, 0)",Allegiant Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13112,13112,2021-11-25,2021,12,False,Dallas Cowboys,33.0,36.0,Las Vegas Raiders,DAL,"(-7.0, 0)","(51.0, 0)",AT&T Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13134,13134,2021-12-05,2021,13,False,Las Vegas Raiders,15.0,17.0,Washington Football Team,LVR,"(-1.5, 0)","(47.5, 0)",Allegiant Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13148,13148,2021-12-12,2021,14,False,Kansas City Chiefs,48.0,9.0,Las Vegas Raiders,KC,"(-9.5, 0)","(48.0, 0)",Arrowhead Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13168,13168,2021-12-20,2021,15,False,Cleveland Browns,14.0,16.0,Las Vegas Raiders,LVR,"(-1.0, 0)","(40.5, 0)",FirstEnergy Stadium,False,40.0,"(8.0, 0)","(47.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13180,13180,2021-12-26,2021,16,False,Las Vegas Raiders,17.0,13.0,Denver Broncos,DEN,"(-1.0, 0)","(41.5, 0)",Allegiant Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13193,13193,2022-01-02,2021,17,False,Indianapolis Colts,20.0,23.0,Las Vegas Raiders,IND,"(-8.5, 0)","(46.5, 0)",Lucas Oil Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13213,13213,2022-01-09,2021,18,False,Las Vegas Raiders,35.0,32.0,Los Angeles Chargers,LAC,"(-3.0, 0)","(49.5, 0)",Allegiant Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13220,13220,2022-01-15,2021,Wildcard,True,Cincinnati Bengals,26.0,19.0,Las Vegas Raiders,CIN,"(-6.0, 0)","(48.5, 0)",Paul Brown Stadium,False,31.0,"(12.0, 0)","(63.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13241,13241,2022-09-11,2022,1,False,Los Angeles Chargers,24.0,19.0,Las Vegas Raiders,LAC,"(-3.5, 0)","(52.5, 0)",SoFi Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13256,13256,2022-09-18,2022,2,False,Las Vegas Raiders,23.0,29.0,Arizona Cardinals,LVR,"(-5.5, 0)","(52.0, 0)",Allegiant Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13277,13277,2022-09-25,2022,3,False,Tennessee Titans,24.0,22.0,Las Vegas Raiders,LVR,"(-2.0, 0)","(45.5, 0)",Nissan Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13289,13289,2022-10-02,2022,4,False,Las Vegas Raiders,32.0,23.0,Denver Broncos,LVR,"(-2.5, 0)","(45.5, 0)",Allegiant Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13311,13311,2022-10-10,2022,5,False,Kansas City Chiefs,30.0,29.0,Las Vegas Raiders,KC,"(-7.0, 0)","(51.5, 0)",GEHA Field at Arrowhead Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13333,13333,2022-10-23,2022,7,False,Las Vegas Raiders,38.0,20.0,Houston Texans,LVR,"(-7.0, 0)","(46.0, 0)",Allegiant Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13350,13350,2022-10-30,2022,8,False,New Orleans Saints,24.0,0.0,Las Vegas Raiders,LVR,"(-1.0, 0)","(48.5, 0)",Caesars Superdome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13361,13361,2022-11-06,2022,9,False,Jacksonville Jaguars,27.0,20.0,Las Vegas Raiders,LVR,"(-2.5, 0)","(48.0, 0)",TIAA Bank Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13373,13373,2022-11-13,2022,10,False,Las Vegas Raiders,20.0,25.0,Indianapolis Colts,LVR,"(-4.0, 0)","(41.0, 0)",Allegiant Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13386,13386,2022-11-20,2022,11,False,Denver Broncos,16.0,22.0,Las Vegas Raiders,DEN,"(-2.5, 0)","(41.5, 0)",Empower Field at Mile High,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13408,13408,2022-11-27,2022,12,False,Seattle Seahawks,34.0,40.0,Las Vegas Raiders,SEA,"(-4.0, 0)","(47.5, 0)",Lumen Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13420,13420,2022-12-04,2022,13,False,Las Vegas Raiders,27.0,20.0,Los Angeles Chargers,LVR,"(-2.5, 0)","(49.5, 0)",Allegiant Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13427,13427,2022-12-08,2022,14,False,Los Angeles Rams,17.0,16.0,Las Vegas Raiders,LVR,"(-6.5, 0)","(41.5, 0)",SoFi Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
